Evento ID,Tipo de evento,Magnitud,Vs30,Archivo H1,Ruta H1,Archivo H2,Ruta H2,Archivo V,Ruta V
RSN2647_CHICHI.03,3 Reverse-Oblique,Mag. 6-8,Vs30. 0-200,RSN2647_CHICHI.03_TCU112N.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 0-200/Componente Horizontal 2/RSN2647_CHICHI.03_TCU112N.AT2,RSN2647_CHICHI.03_TCU112E.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 0-200/Componente Horizontal 1/RSN2647_CHICHI.03_TCU112E.AT2,RSN2647_CHICHI.03_TCU112V.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 0-200/Componente Vertical/RSN2647_CHICHI.03_TCU112V.AT2
RSN2651_CHICHI.03,3 Reverse-Oblique,Mag. 6-8,Vs30. 0-200,RSN2651_CHICHI.03_TCU117N.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 0-200/Componente Horizontal 2/RSN2651_CHICHI.03_TCU117N.AT2,RSN2651_CHICHI.03_TCU117E.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 0-200/Componente Horizontal 1/RSN2651_CHICHI.03_TCU117E.AT2,RSN2651_CHICHI.03_TCU117V.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 0-200/Componente Vertical/RSN2651_CHICHI.03_TCU117V.AT2
RSN2939_CHICHI.05,3 Reverse-Oblique,Mag. 6-8,Vs30. 0-200,RSN2939_CHICHI.05_CHY017N.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 0-200/Componente Horizontal 2/RSN2939_CHICHI.05_CHY017N.AT2,RSN2939_CHICHI.05_CHY017W.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 0-200/Componente Horizontal 1/RSN2939_CHICHI.05_CHY017W.AT2,RSN2939_CHICHI.05_CHY017V.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 0-200/Componente Vertical/RSN2939_CHICHI.05_CHY017V.AT2
RSN2948_CHICHI.05,3 Reverse-Oblique,Mag. 6-8,Vs30. 0-200,RSN2948_CHICHI.05_CHY032N.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 0-200/Componente Horizontal 2/RSN2948_CHICHI.05_CHY032N.AT2,RSN2948_CHICHI.05_CHY032E.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 0-200/Componente Horizontal 1/RSN2948_CHICHI.05_CHY032E.AT2,RSN2948_CHICHI.05_CHY032V.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 0-200/Componente Vertical/RSN2948_CHICHI.05_CHY032V.AT2
RSN2949_CHICHI.05,3 Reverse-Oblique,Mag. 6-8,Vs30. 0-200,RSN2949_CHICHI.05_CHY033N.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 0-200/Componente Horizontal 2/RSN2949_CHICHI.05_CHY033N.AT2,RSN2949_CHICHI.05_CHY033E.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 0-200/Componente Horizontal 1/RSN2949_CHICHI.05_CHY033E.AT2,RSN2949_CHICHI.05_CHY033V.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 0-200/Componente Vertical/RSN2949_CHICHI.05_CHY033V.AT2
RSN2953_CHICHI.05,3 Reverse-Oblique,Mag. 6-8,Vs30. 0-200,RSN2953_CHICHI.05_CHY044N.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 0-200/Componente Horizontal 2/RSN2953_CHICHI.05_CHY044N.AT2,RSN2953_CHICHI.05_CHY044E.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 0-200/Componente Horizontal 1/RSN2953_CHICHI.05_CHY044E.AT2,RSN2953_CHICHI.05_CHY044V.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 0-200/Componente Vertical/RSN2953_CHICHI.05_CHY044V.AT2
RSN2955_CHICHI.05,3 Reverse-Oblique,Mag. 6-8,Vs30. 0-200,RSN2955_CHICHI.05_CHY047N.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 0-200/Componente Horizontal 2/RSN2955_CHICHI.05_CHY047N.AT2,RSN2955_CHICHI.05_CHY047W.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 0-200/Componente Horizontal 1/RSN2955_CHICHI.05_CHY047W.AT2,RSN2955_CHICHI.05_CHY047V.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 0-200/Componente Vertical/RSN2955_CHICHI.05_CHY047V.AT2
RSN2958_CHICHI.05,3 Reverse-Oblique,Mag. 6-8,Vs30. 0-200,RSN2958_CHICHI.05_CHY054N.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 0-200/Componente Horizontal 2/RSN2958_CHICHI.05_CHY054N.AT2,RSN2958_CHICHI.05_CHY054E.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 0-200/Componente Horizontal 1/RSN2958_CHICHI.05_CHY054E.AT2,RSN2958_CHICHI.05_CHY054V.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 0-200/Componente Vertical/RSN2958_CHICHI.05_CHY054V.AT2
RSN2960_CHICHI.05,3 Reverse-Oblique,Mag. 6-8,Vs30. 0-200,RSN2960_CHICHI.05_CHY056N.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 0-200/Componente Horizontal 2/RSN2960_CHICHI.05_CHY056N.AT2,RSN2960_CHICHI.05_CHY056E.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 0-200/Componente Horizontal 1/RSN2960_CHICHI.05_CHY056E.AT2,RSN2960_CHICHI.05_CHY056V.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 0-200/Componente Vertical/RSN2960_CHICHI.05_CHY056V.AT2
RSN2963_CHICHI.05,3 Reverse-Oblique,Mag. 6-8,Vs30. 0-200,RSN2963_CHICHI.05_CHY059N.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 0-200/Componente Horizontal 2/RSN2963_CHICHI.05_CHY059N.AT2,RSN2963_CHICHI.05_CHY059E.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 0-200/Componente Horizontal 1/RSN2963_CHICHI.05_CHY059E.AT2,RSN2963_CHICHI.05_CHY059V.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 0-200/Componente Vertical/RSN2963_CHICHI.05_CHY059V.AT2
RSN2975_CHICHI.05,3 Reverse-Oblique,Mag. 6-8,Vs30. 0-200,RSN2975_CHICHI.05_CHY076N.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 0-200/Componente Horizontal 2/RSN2975_CHICHI.05_CHY076N.AT2,RSN2975_CHICHI.05_CHY076E.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 0-200/Componente Horizontal 1/RSN2975_CHICHI.05_CHY076E.AT2,RSN2975_CHICHI.05_CHY076V.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 0-200/Componente Vertical/RSN2975_CHICHI.05_CHY076V.AT2
RSN2976_CHICHI.05,3 Reverse-Oblique,Mag. 6-8,Vs30. 0-200,RSN2976_CHICHI.05_CHY078N.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 0-200/Componente Horizontal 2/RSN2976_CHICHI.05_CHY078N.AT2,RSN2976_CHICHI.05_CHY078E.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 0-200/Componente Horizontal 1/RSN2976_CHICHI.05_CHY078E.AT2,RSN2976_CHICHI.05_CHY078V.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 0-200/Componente Vertical/RSN2976_CHICHI.05_CHY078V.AT2
RSN2979_CHICHI.05,3 Reverse-Oblique,Mag. 6-8,Vs30. 0-200,RSN2979_CHICHI.05_CHY082N.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 0-200/Componente Horizontal 2/RSN2979_CHICHI.05_CHY082N.AT2,RSN2979_CHICHI.05_CHY082E.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 0-200/Componente Horizontal 1/RSN2979_CHICHI.05_CHY082E.AT2,RSN2979_CHICHI.05_CHY082V.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 0-200/Componente Vertical/RSN2979_CHICHI.05_CHY082V.AT2
RSN2983_CHICHI.05,3 Reverse-Oblique,Mag. 6-8,Vs30. 0-200,RSN2983_CHICHI.05_CHY090N.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 0-200/Componente Horizontal 2/RSN2983_CHICHI.05_CHY090N.AT2,RSN2983_CHICHI.05_CHY090E.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 0-200/Componente Horizontal 1/RSN2983_CHICHI.05_CHY090E.AT2,RSN2983_CHICHI.05_CHY090V.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 0-200/Componente Vertical/RSN2983_CHICHI.05_CHY090V.AT2
RSN2984_CHICHI.05,3 Reverse-Oblique,Mag. 6-8,Vs30. 0-200,RSN2984_CHICHI.05_CHY093N.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 0-200/Componente Horizontal 2/RSN2984_CHICHI.05_CHY093N.AT2,RSN2984_CHICHI.05_CHY093W.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 0-200/Componente Horizontal 1/RSN2984_CHICHI.05_CHY093W.AT2,RSN2984_CHICHI.05_CHY093V.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 0-200/Componente Vertical/RSN2984_CHICHI.05_CHY093V.AT2
RSN59_SFERN,3 Reverse-Oblique,Mag. 6-8,Vs30. 600-,RSN59_SFERN_CSM095.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 600-/Componente Horizontal 1/RSN59_SFERN_CSM095.AT2,RSN59_SFERN_CSM185.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 600-/Componente Horizontal 2/RSN59_SFERN_CSM185.AT2,RSN59_SFERN_CSMDWN.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 600-/Componente Vertical/RSN59_SFERN_CSMDWN.AT2
RSN63_SFERN,3 Reverse-Oblique,Mag. 6-8,Vs30. 600-,RSN63_SFERN_FTR056.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 600-/Componente Horizontal 1/RSN63_SFERN_FTR056.AT2,RSN63_SFERN_FTR326.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 600-/Componente Horizontal 2/RSN63_SFERN_FTR326.AT2,RSN63_SFERN_FTR-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 600-/Componente Vertical/RSN63_SFERN_FTR-UP.AT2
RSN71_SFERN,3 Reverse-Oblique,Mag. 6-8,Vs30. 600-,RSN71_SFERN_L12021.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 600-/Componente Horizontal 2/RSN71_SFERN_L12021.AT2,RSN71_SFERN_L12291.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 600-/Componente Horizontal 1/RSN71_SFERN_L12291.AT2,RSN71_SFERN_L12DWN.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 600-/Componente Vertical/RSN71_SFERN_L12DWN.AT2
RSN73_SFERN,3 Reverse-Oblique,Mag. 6-8,Vs30. 600-,RSN73_SFERN_L09021.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 600-/Componente Horizontal 2/RSN73_SFERN_L09021.AT2,RSN73_SFERN_L09291.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 600-/Componente Horizontal 1/RSN73_SFERN_L09291.AT2,RSN73_SFERN_L09DWN.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 600-/Componente Vertical/RSN73_SFERN_L09DWN.AT2
RSN80_SFERN,3 Reverse-Oblique,Mag. 6-8,Vs30. 600-,RSN80_SFERN_PSL180.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 600-/Componente Horizontal 2/RSN80_SFERN_PSL180.AT2,RSN80_SFERN_PSL270.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 600-/Componente Horizontal 1/RSN80_SFERN_PSL270.AT2,RSN80_SFERN_PSLDWN.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 600-/Componente Vertical/RSN80_SFERN_PSLDWN.AT2
RSN87_SFERN,3 Reverse-Oblique,Mag. 6-8,Vs30. 600-,RSN87_SFERN_SAD003.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 600-/Componente Horizontal 2/RSN87_SFERN_SAD003.AT2,RSN87_SFERN_SAD273.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 600-/Componente Horizontal 1/RSN87_SFERN_SAD273.AT2,RSN87_SFERN_SADDWN.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 600-/Componente Vertical/RSN87_SFERN_SADDWN.AT2
RSN89_SFERN,3 Reverse-Oblique,Mag. 6-8,Vs30. 600-,RSN89_SFERN_TEH090.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 600-/Componente Horizontal 1/RSN89_SFERN_TEH090.AT2,RSN89_SFERN_TEH180.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 600-/Componente Horizontal 2/RSN89_SFERN_TEH180.AT2,RSN89_SFERN_TEHDWN.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 600-/Componente Vertical/RSN89_SFERN_TEHDWN.AT2
RSN143_TABAS,3 Reverse-Oblique,Mag. 6-8,Vs30. 600-,RSN143_TABAS_TAB-L1.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 600-/Componente Horizontal 2/RSN143_TABAS_TAB-L1.AT2,RSN143_TABAS_TAB-T1.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 600-/Componente Horizontal 1/RSN143_TABAS_TAB-T1.AT2,RSN143_TABAS_TAB-V1.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 600-/Componente Vertical/RSN143_TABAS_TAB-V1.AT2
RSN369_COALINGA.H,3 Reverse-Oblique,Mag. 6-8,Vs30. 600-,RSN369_COALINGA.H_H-SCN045.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 600-/Componente Horizontal 2/RSN369_COALINGA.H_H-SCN045.AT2,RSN369_COALINGA.H_H-SCN315.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 600-/Componente Horizontal 1/RSN369_COALINGA.H_H-SCN315.AT2,RSN369_COALINGA.H_H-SCN-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 600-/Componente Vertical/RSN369_COALINGA.H_H-SCN-UP.AT2
RSN427_SMART1.25,3 Reverse-Oblique,Mag. 6-8,Vs30. 600-,RSN427_SMART1.25_25EO2EW.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 600-/Componente Horizontal 1/RSN427_SMART1.25_25EO2EW.AT2,RSN427_SMART1.25_25EO2NS.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 600-/Componente Horizontal 2/RSN427_SMART1.25_25EO2NS.AT2,RSN427_SMART1.25_25EO2DN.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 600-/Componente Vertical/RSN427_SMART1.25_25EO2DN.AT2
RSN495_NAHANNI,3 Reverse-Oblique,Mag. 6-8,Vs30. 600-,RSN495_NAHANNI_S1010.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 600-/Componente Horizontal 2/RSN495_NAHANNI_S1010.AT2,RSN495_NAHANNI_S1280.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 600-/Componente Horizontal 1/RSN495_NAHANNI_S1280.AT2,RSN495_NAHANNI_S1-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 600-/Componente Vertical/RSN495_NAHANNI_S1-UP.AT2
RSN497_NAHANNI,3 Reverse-Oblique,Mag. 6-8,Vs30. 600-,RSN497_NAHANNI_S3270.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 600-/Componente Horizontal 1/RSN497_NAHANNI_S3270.AT2,RSN497_NAHANNI_S3360.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 600-/Componente Horizontal 2/RSN497_NAHANNI_S3360.AT2,RSN497_NAHANNI_S3-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 600-/Componente Vertical/RSN497_NAHANNI_S3-UP.AT2
RSN511_PALMSPR,3 Reverse-Oblique,Mag. 6-8,Vs30. 600-,RSN511_PALMSPR_ARM270.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 600-/Componente Horizontal 1/RSN511_PALMSPR_ARM270.AT2,RSN511_PALMSPR_ARM360.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 600-/Componente Horizontal 2/RSN511_PALMSPR_ARM360.AT2,RSN511_PALMSPR_ARM-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 600-/Componente Vertical/RSN511_PALMSPR_ARM-UP.AT2
RSN536_PALMSPR,3 Reverse-Oblique,Mag. 6-8,Vs30. 600-,RSN536_PALMSPR_ARS270.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 600-/Componente Horizontal 1/RSN536_PALMSPR_ARS270.AT2,RSN536_PALMSPR_ARS360.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 600-/Componente Horizontal 2/RSN536_PALMSPR_ARS360.AT2,RSN536_PALMSPR_ARS-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 600-/Componente Vertical/RSN536_PALMSPR_ARS-UP.AT2
RSN537_PALMSPR,3 Reverse-Oblique,Mag. 6-8,Vs30. 600-,RSN537_PALMSPR_SIL000.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 600-/Componente Horizontal 2/RSN537_PALMSPR_SIL000.AT2,RSN537_PALMSPR_SIL090.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 600-/Componente Horizontal 1/RSN537_PALMSPR_SIL090.AT2,RSN537_PALMSPR_SIL-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 600-/Componente Vertical/RSN537_PALMSPR_SIL-UP.AT2
RSN572_SMART1.45,3 Reverse-Oblique,Mag. 6-8,Vs30. 600-,RSN572_SMART1.45_45EO2EW.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 600-/Componente Horizontal 1/RSN572_SMART1.45_45EO2EW.AT2,RSN572_SMART1.45_45EO2NS.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 600-/Componente Horizontal 2/RSN572_SMART1.45_45EO2NS.AT2,RSN572_SMART1.45_45EO2DN.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/3 Reverse-Oblique/Mag. 6-8/Vs30. 600-/Componente Vertical/RSN572_SMART1.45_45EO2DN.AT2
